timestamp,energy_kwh,production_units,temperature_celsius,humidity_percent
2024-01-03 15:00:00,238.98147856775194,78,2.277024082535513,91.42073208790515
2024-01-03 16:00:00,236.55007007558103,68,-0.4102802784964976,90.4712521252532
2024-01-03 17:00:00,209.11386694683657,62,1.3180229486166193,90.54450031059088
2024-01-03 18:00:00,204.9784621344119,58,2.4435769443370488,82.61112032124491
2024-01-03 19:00:00,203.0788199384154,63,1.0294492110430253,94.31378707701975
2024-01-03 20:00:00,228.457027401942,73,1.1785492823251853,90.07225969283755
2024-01-03 21:00:00,228.58079761555388,78,1.6226354287662748,93.01189039259083
2024-01-03 22:00:00,106.6047580126752,12,3.8907789134264976,74.26008602848208
2024-01-03 23:00:00,154.2729070637444,8,4.7467208276322435,93.37989617143931
2024-01-04 00:00:00,121.62151313563284,4,6.627076999273405,85.0653095236087
2024-01-04 01:00:00,138.81727607256434,23,6.157294948098312,66.54868105635481
2024-01-04 02:00:00,99.19732737682277,8,8.11896058406042,71.19136797163266
2024-01-04 03:00:00,113.83795597477524,12,7.585975987937944,85.51230726014245
2024-01-04 04:00:00,112.05362166563037,11,9.611065917498543,80.9945612109114
2024-01-04 05:00:00,105.64716927733079,10,8.399174100460353,77.94823625646228
2024-01-04 06:00:00,133.14432558745963,25,10.443592198527554,68.13073560214121
2024-01-04 07:00:00,275.68897157136524,170,10.536486322673737,65.92653239269022
2024-01-04 08:00:00,284.6993878808064,166,9.979884447675024,86.34421802730272
2024-01-04 09:00:00,296.9708301221746,170,9.560766552189238,81.67414204623118
2024-01-04 10:00:00,302.6355608461329,154,7.9623411633365,82.08043670649323
2024-01-04 11:00:00,265.74318063635224,148,7.0998542912338545,85.08703719490059
2024-01-04 12:00:00,262.68795634992347,130,5.985682887161898,81.75646682819892
2024-01-04 13:00:00,291.92769658418865,118,1.7510197951785929,85.84249391159189
2024-01-04 14:00:00,238.37061514124574,108,4.607931659628074,95.0
2024-01-04 15:00:00,239.1727121586558,97,1.190846304256488,87.1213015758907
2024-01-04 16:00:00,238.1648096244146,91,0.35870071453942687,90.38551155259543
2024-01-04 17:00:00,241.6959999267003,89,-0.1292521452193517,88.73671493730139
2024-01-04 18:00:00,255.16776174935345,84,-0.4992109481725828,88.92694548373827
2024-01-04 19:00:00,232.72663516525583,87,0.3347293099080192,87.68927619398805
2024-01-04 20:00:00,245.21577177923382,95,1.4182568246568517,87.68219477648978
2024-01-04 21:00:00,261.95227771219646,107,1.843439631309606,91.11910635372237
2024-01-04 22:00:00,128.89474970753244,5,3.9074266313524033,90.50585987940255
2024-01-04 23:00:00,125.48039270416746,11,4.499725124551523,84.70953106907017
2024-01-05 00:00:00,110.92552045258213,14,5.565568478221213,80.46516851508588
2024-01-05 01:00:00,99.20797833914528,11,6.268728535264303,84.98856074571471
2024-01-05 02:00:00,143.16749741334047,17,7.445894593034926,68.40021214518843
2024-01-05 03:00:00,150.83681163908986,28,8.108509832067218,78.02319119953167
2024-01-05 04:00:00,112.11726652481195,16,8.618628276848714,74.15479402183212
2024-01-05 05:00:00,122.59777635786698,32,9.973599247261902,78.22620029442788
2024-01-05 06:00:00,125.76041614280287,26,9.79698405923087,82.66600571446165
2024-01-05 07:00:00,312.29850937907605,197,10.062108518582075,74.96426378124285
2024-01-05 08:00:00,334.0624048516043,194,8.677594975168791,79.64888262114663
2024-01-05 09:00:00,301.72366272100294,182,11.209869706365533,76.34916922048791
2024-01-05 10:00:00,317.49097870677207,176,6.048085377522441,76.92493923719483
2024-01-05 11:00:00,299.62768012961243,176,8.784638752883044,82.65349582375981
2024-01-05 12:00:00,305.76548360968616,148,4.171581532084315,78.2801171544346
2024-01-05 13:00:00,302.9137095551098,147,4.273617971874035,93.08948597930005
2024-01-05 14:00:00,275.80052773738066,131,0.8153526116454246,92.20062344461736
2024-01-05 15:00:00,274.96171975229436,127,2.3624926518236617,90.20267795721811
2024-01-05 16:00:00,279.5084675856965,111,-1.0648141120676318,82.70566064041762
2024-01-05 17:00:00,276.44502736140595,107,-0.6864389277194995,89.65736051370259
2024-01-05 18:00:00,253.27808491143725,101,-1.2013772869881116,89.26216452078322
2024-01-05 19:00:00,278.33162900564514,108,-0.8577437923261948,95.0
2024-01-05 20:00:00,264.6174242386263,114,0.8478624033927001,95.0
2024-01-05 21:00:00,263.41425822543863,125,2.974968742533166,95.0
2024-01-05 22:00:00,155.0340481991699,20,3.0688067723484984,93.47172580639119
2024-01-05 23:00:00,140.44324557205897,18,3.5405930666523844,83.42233279256682
2024-01-06 00:00:00,100.60517763391914,1,4.863563761645775,84.68670006248934
2024-01-06 01:00:00,122.72564934333225,12,6.596532231502835,84.92447473807786
2024-01-06 02:00:00,91.88354933588063,0,7.823779279772976,73.42347363890876
2024-01-06 03:00:00,119.26664901682804,6,9.851610091431093,76.4914850726447
2024-01-06 04:00:00,94.49610506803468,5,9.099063191837585,74.26164591620778
2024-01-06 05:00:00,101.69595225483928,0,9.822024211463521,78.66896952806704
2024-01-06 06:00:00,98.66854320383898,3,8.955606895083982,83.95100913804531
2024-01-06 07:00:00,132.71969701960342,34,10.245464163075777,85.53077206590812
2024-01-06 08:00:00,126.19867204606801,25,10.190908787291528,76.82120979948246
2024-01-06 09:00:00,173.59191462004847,60,8.227052845407979,82.21151789495039
2024-01-06 10:00:00,154.64624825738207,42,9.161765998534065,78.83044800836191
2024-01-06 11:00:00,131.75678141848667,33,6.349950100267919,77.65256806036379
2024-01-06 12:00:00,155.56445371067701,29,3.8021027720723986,85.2283996776037
2024-01-06 13:00:00,192.25214476406825,42,3.850860286431723,87.91480330357686
2024-01-06 14:00:00,168.76921570609449,42,1.933487303013496,95.0
2024-01-06 15:00:00,162.04616356440962,28,1.1069060090264524,89.63138624260614
2024-01-06 16:00:00,164.89523870814284,22,0.01396771752292314,91.52279791297839
2024-01-06 17:00:00,175.55872035904284,28,0.895532076339111,95.0
2024-01-06 18:00:00,154.99755722148072,7,-0.7507689836202421,89.16412742769771
2024-01-06 19:00:00,185.630187312354,35,-0.4022968467271899,95.0
2024-01-06 20:00:00,150.26475369153837,18,1.6812687395118844,91.40986892697002
2024-01-06 21:00:00,141.55225773958253,9,1.688687833845945,85.74423383308239
2024-01-06 22:00:00,132.32974495016228,0,1.6479964674973016,80.17052535551048
2024-01-06 23:00:00,134.66905583720305,2,4.571818211754437,95.0
2024-01-07 00:00:00,128.95315036885356,0,5.558842482468179,84.3719987843367
2024-01-07 01:00:00,122.80659882960603,7,5.683787006183417,79.3822969754486
2024-01-07 02:00:00,91.06442807946665,0,7.324755364950658,83.42152087053287
2024-01-07 03:00:00,101.37533580399575,0,8.686685469569055,77.20658381280654
2024-01-07 04:00:00,73.88600952914763,0,10.595248977642727,72.46166337218607
2024-01-07 05:00:00,102.92195746594447,10,11.067638447320846,79.08180844302608
2024-01-07 06:00:00,96.18338837381609,7,9.896115750674428,72.03369187870592
2024-01-07 07:00:00,135.2127749832372,44,10.829635693980283,73.11322765918484
2024-01-07 08:00:00,136.56793257142843,42,9.45389819188376,80.14335777492178
2024-01-07 09:00:00,111.8987936895065,20,8.591760654057165,73.87759549110827
2024-01-07 10:00:00,154.5550512488083,40,6.78037410019498,84.8244570153512
2024-01-07 11:00:00,131.8895110796308,18,8.227114891527227,75.1541316596166
2024-01-07 12:00:00,158.97439109818174,40,5.264732083174937,83.97403721940603
2024-01-07 13:00:00,163.38581754691904,21,2.203651212536119,92.31590844132708
2024-01-07 14:00:00,162.70853177742876,19,0.841223373320559,90.62511107512441
2024-01-07 15:00:00,189.35983952773304,34,-0.6204501128157118,92.7195794270676
2024-01-07 16:00:00,159.78047253958616,13,-0.327788185782125,88.26090248628591
2024-01-07 17:00:00,145.91335683748966,14,1.2975775125543267,86.76413899285406
2024-01-07 18:00:00,162.11380122467665,19,0.14591989117652843,87.83817707845273
2024-01-07 19:00:00,156.4820422752298,14,0.4693986217471359,84.63652172738355
2024-01-07 20:00:00,139.10454665770504,1,1.0897928088240576,95.0
2024-01-07 21:00:00,164.71964882148347,20,1.1774899029931145,89.36709101921474
2024-01-07 22:00:00,120.69029729001879,0,2.4149741596868872,80.54105091331078
2024-01-07 23:00:00,122.66560200386603,6,2.7364291979746564,86.91106880875226
2024-01-08 00:00:00,107.85490514385009,8,6.0642555925452655,86.21740009455146
2024-01-08 01:00:00,107.89730305552908,9,4.400826460479632,82.64815507456376
2024-01-08 02:00:00,99.58694576868534,7,8.052605366110527,83.13839072114871
2024-01-08 03:00:00,102.38672086619938,7,7.166915979294171,76.71431301646857
2024-01-08 04:00:00,90.8291410269724,0,8.804860198548415,76.6721422255347
2024-01-08 05:00:00,114.892043153842,11,11.403525997271034,80.65318649260873
2024-01-08 06:00:00,100.15285621732876,19,11.50009879820132,73.72072246656035
2024-01-08 07:00:00,288.7689357261915,167,10.741712592241223,67.70552732803544
2024-01-08 08:00:00,287.43812131105005,166,10.502208166993203,83.67223141461116
2024-01-08 09:00:00,261.21327229289983,150,9.5057540532771,80.18645098342083
2024-01-08 10:00:00,270.8628020647312,141,6.904801876741536,73.59444595802205
2024-01-08 11:00:00,268.35554953913726,129,5.876744088280123,82.85972237018603
2024-01-08 12:00:00,249.87599276098808,115,4.621482773107802,84.32287037140911
2024-01-08 13:00:00,255.40874134817267,108,3.692271088092282,85.08540959652531
2024-01-08 14:00:00,222.79864608433903,85,2.7266938422165063,93.51823775305913
2024-01-08 15:00:00,213.41128777273536,75,0.8383740373396618,91.92255896038291
2024-01-08 16:00:00,223.10952817867928,71,2.4383301645917888,92.45019528913897
2024-01-08 17:00:00,236.05684476021688,60,-0.23630293149098325,92.86996671494049
2024-01-08 18:00:00,204.54147293675456,54,1.7197554507578485,90.59812156802977
2024-01-08 19:00:00,230.4214636813937,61,-0.708147224426998,91.12888678980845
2024-01-08 20:00:00,211.4959402989157,63,1.7650957640030218,92.82660824288232
2024-01-08 21:00:00,238.87025886550475,80,2.7720789899453093,83.12024581059133
2024-01-08 22:00:00,133.57517356665332,0,1.51844367429663,95.0
2024-01-08 23:00:00,131.1222646653301,5,1.9273990691406087,85.12556960379885
2024-01-09 00:00:00,153.685030190125,21,5.081864702396087,87.11629076825047
2024-01-09 01:00:00,84.91721275913443,0,6.056998154951467,80.94249951538909
2024-01-09 02:00:00,118.66822754807696,10,8.961189576484585,75.53312898198624
2024-01-09 03:00:00,116.16729879021013,15,9.018642304691978,79.46417723429484
2024-01-09 04:00:00,110.8891120968856,9,7.506992038082357,76.48619359125112
2024-01-09 05:00:00,110.23904211404309,15,9.58544976445012,80.2359454412208
2024-01-09 06:00:00,118.65114078877319,31,10.669922597018656,82.59583008452638
2024-01-09 07:00:00,286.81473889952713,150,8.940606180803012,85.64157893841258
2024-01-09 08:00:00,273.41736559474214,143,7.619043912665186,83.96770146819927
2024-01-09 09:00:00,263.093814739436,136,9.42136452155726,82.66485638447556
2024-01-09 10:00:00,211.86873686141615,111,7.463568279304098,74.63237698368762
2024-01-09 11:00:00,242.50248916453398,124,5.524372995162262,80.28187915545686
2024-01-09 12:00:00,246.40572332840574,100,5.115787112763019,80.9348045377516
2024-01-09 13:00:00,231.64874424726978,90,4.541310020683352,83.73498726272929
2024-01-09 14:00:00,212.4795692808699,78,5.027699704237592,84.6951815025477
2024-01-09 15:00:00,222.92278679241826,70,0.9793368809157489,91.81160049343188
2024-01-09 16:00:00,223.89184972395086,62,-0.3091631728819655,86.01354402199016
2024-01-09 17:00:00,179.92556869592914,45,0.002735566278899426,95.0
2024-01-09 18:00:00,202.26786084121667,51,-0.6510971661770354,91.37921128157836
2024-01-09 19:00:00,186.9930951423445,46,-1.5176576741312975,95.0
2024-01-09 20:00:00,214.1402753313074,50,-0.5327223415280098,88.9454409588814
2024-01-09 21:00:00,209.38935714822176,61,1.159676991188641,91.79137902342057
2024-01-09 22:00:00,139.99579234855182,9,3.733233814251279,82.00742468338419
2024-01-09 23:00:00,128.05923000665354,9,4.304497868601512,90.30728487266215
2024-01-10 00:00:00,85.31369647876207,6,6.806807968676447,88.4289541154371
2024-01-10 01:00:00,104.55489955513141,9,7.897911602366849,71.53214855298606
2024-01-10 02:00:00,104.74942557087874,3,8.174944011572448,75.12466202752974
2024-01-10 03:00:00,124.51792861892407,25,8.24531816678934,71.65172489904933
2024-01-10 04:00:00,113.25323375555095,14,10.255886289303131,73.51110401759053
2024-01-10 05:00:00,114.79794103884383,15,9.377391096498737,76.40776190172345
2024-01-10 06:00:00,112.989376871678,17,10.201527788785851,75.81811737629505
2024-01-10 07:00:00,265.1045012149825,149,9.525345061536644,79.72191630229689
2024-01-10 08:00:00,267.7946070008857,149,9.55119526845694,78.54173129070466
2024-01-10 09:00:00,256.41890563174354,141,8.05217572913524,71.09730372835315
2024-01-10 10:00:00,285.5993392709566,141,6.615613664085713,80.13119712411304
2024-01-10 11:00:00,259.6724400484134,116,5.894534119314628,78.42718902064152
2024-01-10 12:00:00,230.8159534212938,99,5.594653694578728,78.11860436530475
2024-01-10 13:00:00,238.34716035090403,88,1.362007654037733,85.99636303689657
2024-01-10 14:00:00,213.49142544757714,79,1.9475994504416105,95.0
2024-01-10 15:00:00,220.73185543034916,69,0.5018852934562397,92.00100690309367
2024-01-10 16:00:00,230.92716662018276,67,1.0729434691608264,81.70917074545295
2024-01-10 17:00:00,206.36417498792687,54,-0.6114986856531115,91.8886322278884
2024-01-10 18:00:00,223.99746439811483,63,0.9781280179467613,81.25750141949945
2024-01-10 19:00:00,209.47174302396945,54,0.24756734933594976,87.72110904977609
2024-01-10 20:00:00,228.05068215336166,74,2.158383590769361,82.94807994655864
2024-01-10 21:00:00,220.38637154577248,79,2.7894451596396346,87.61406677444499
2024-01-10 22:00:00,138.69736395583809,8,3.7012206157827565,92.53168305036618
2024-01-10 23:00:00,127.81052094914423,9,5.179537976376237,72.28636685184132
2024-01-11 00:00:00,122.24530389773506,13,5.969033340454667,84.05133419542135
2024-01-11 01:00:00,110.42902109037703,17,7.245701249536373,88.39003403390149
2024-01-11 02:00:00,137.81262336991782,33,7.649378020512409,85.32172833425106
2024-01-11 03:00:00,113.91094066000781,8,9.275155810720484,75.04105686262236
2024-01-11 04:00:00,102.01336753458827,15,10.833497335698901,85.50566370927417
2024-01-11 05:00:00,114.05533664115148,16,10.10711934042157,72.58318366941702
2024-01-11 06:00:00,87.67009477680439,0,10.133052379489268,79.90231023553073
2024-01-11 07:00:00,308.60865710362066,169,10.185254051633422,79.55926104064929
2024-01-11 08:00:00,300.63208254881715,159,9.407153286220824,85.65655797674201
2024-01-11 09:00:00,315.12662353030385,174,8.130971690016896,80.03356038528952
2024-01-11 10:00:00,300.7090551199675,159,8.014077188439988,74.35033067355933
2024-01-11 11:00:00,284.4919173141386,139,5.377202895735586,80.8539387144024
2024-01-11 12:00:00,245.7051027071024,128,7.3542021942231734,80.40831346224999
2024-01-11 13:00:00,283.6949219648114,125,3.2865932272167004,86.45523835913822
2024-01-11 14:00:00,251.86833693198463,101,1.5682143037649496,90.88345034339207
2024-01-11 15:00:00,262.90385913310126,93,-0.013945318154807262,89.22505716409768
2024-01-11 16:00:00,237.48069165943565,88,1.3824628893205186,93.69529503281551
2024-01-11 17:00:00,235.75893549608017,81,0.8815869469096121,95.0
2024-01-11 18:00:00,220.45868217335698,82,0.48950144353718344,95.0
2024-01-11 19:00:00,235.25308250084893,81,0.7537933689921794,95.0
2024-01-11 20:00:00,227.60173759023763,97,1.3290022711821816,86.06111000178183
2024-01-11 21:00:00,238.41226233205376,100,2.7547994667729725,88.11759587902255
2024-01-11 22:00:00,134.0301413772335,0,3.6374401174622877,91.02367140073726
2024-01-11 23:00:00,155.3063812817628,21,3.7593710914999634,94.27962632225149
2024-01-12 00:00:00,139.10316093017258,29,5.4085198277699265,89.67111256916145
2024-01-12 01:00:00,134.1095280189826,6,5.294444183664279,86.27404102586046
2024-01-12 02:00:00,116.56571140473802,5,7.981579513965862,86.4319555531678
2024-01-12 03:00:00,149.12833015924525,31,7.291970243557268,79.58222847265822
2024-01-12 04:00:00,112.43555275205773,16,7.13761348335962,77.05587347743537
2024-01-12 05:00:00,107.41690992658913,10,9.978290295443552,79.00624466122902
2024-01-12 06:00:00,101.10382385652854,0,9.229402684931214,73.96827781832883
2024-01-12 07:00:00,344.4513292602246,199,8.9733565256976,86.77418756076688
2024-01-12 08:00:00,310.28302780673107,190,9.495223112991814,70.48517889328615
2024-01-12 09:00:00,300.9931714062223,194,9.013551103664845,83.83921063706082
2024-01-12 10:00:00,331.9443356444328,184,7.967080410380694,76.40992966245345
2024-01-12 11:00:00,280.3124402781359,157,8.11866382106824,84.11343943148626
2024-01-12 12:00:00,296.9695233127834,151,5.5454626993252125,82.84734505374486
2024-01-12 13:00:00,283.06187121360347,145,3.46154093758848,93.17574195519774
2024-01-12 14:00:00,247.24443976647387,120,2.178634859700051,82.35081036325677
2024-01-12 15:00:00,263.01638571425326,131,2.337887635040562,87.33537015102979
2024-01-12 16:00:00,261.7404786517411,115,1.918903925508907,87.54160658676992
2024-01-12 17:00:00,264.0753919748495,108,1.2761802585801627,89.53850486219588
2024-01-12 18:00:00,253.2610076325571,104,0.8721511645750128,85.72207758747713
2024-01-12 19:00:00,283.69123152215155,107,-1.9380470455893946,90.89753867391454
2024-01-12 20:00:00,261.72215741759055,111,1.8403596305995744,87.72830297430444
2024-01-12 21:00:00,285.684983967858,116,1.461031064179357,90.90217711557086
2024-01-12 22:00:00,148.82578678963966,7,2.3790234426191126,87.44534188310719
2024-01-12 23:00:00,135.85385729007078,22,3.6789413440596612,86.084416424937
2024-01-13 00:00:00,137.9899294115434,9,5.205280045289196,80.84238258202744
2024-01-13 01:00:00,109.97512050745873,0,5.889240420519633,81.82626473058878
2024-01-13 02:00:00,128.5525286470071,7,6.205225055003891,75.26649671581983
2024-01-13 03:00:00,96.86696355117631,0,9.534173424915583,76.5950260436324
2024-01-13 04:00:00,97.31285300954275,0,9.953869177452058,80.32343990759668
2024-01-13 05:00:00,106.33078009960866,0,7.368635281412109,83.74227424189168
2024-01-13 06:00:00,99.45297024977155,0,9.913224714698504,75.00103312902944
2024-01-13 07:00:00,119.03523524424155,30,10.522520482639507,74.33789070241869
2024-01-13 08:00:00,136.27825620392278,36,8.902446983472297,76.28216831995697
2024-01-13 09:00:00,127.2181246825637,23,8.934747983645437,70.4642593873829
2024-01-13 10:00:00,151.3259513239045,34,5.56846877997212,82.15234918488876
2024-01-13 11:00:00,138.64088340795368,27,7.570923109337208,90.88437006288103
2024-01-13 12:00:00,127.98620667342554,19,6.093447531244214,89.19263151889697
2024-01-13 13:00:00,153.13876477855138,36,3.845238849785979,82.83484993540448
2024-01-13 14:00:00,179.92286086523,33,2.2996807638071357,81.90813871599896
2024-01-13 15:00:00,138.20461050169996,14,4.111687754506474,83.0866635083705
2024-01-13 16:00:00,146.9989824213841,17,0.6071408048402638,94.59141252936631
2024-01-13 17:00:00,172.20214009598766,26,0.22388197080771044,89.9633077212699
2024-01-13 18:00:00,141.91951408865938,16,1.6952860762127833,95.0
2024-01-13 19:00:00,185.56716779746438,30,1.4595924861632017,84.5023061536148
2024-01-13 20:00:00,148.10463966422785,9,-1.1660870613786791,94.08131213800681
2024-01-13 21:00:00,185.57648065491705,37,0.6017910812394756,87.74828371540892
2024-01-13 22:00:00,145.67893652868366,0,1.1878822702592244,79.97877927121598
2024-01-13 23:00:00,131.10019031494838,10,3.8218504843536723,87.442832177977
2024-01-14 00:00:00,105.5078485443579,0,6.265577102782871,87.04888885607694
2024-01-14 01:00:00,92.63379790119623,8,7.546403556444213,85.62835238073244
2024-01-14 02:00:00,117.11881426361977,14,6.6523382354604825,84.27318087572058
2024-01-14 03:00:00,94.41911211892884,4,10.383919235110046,70.27094098441135
2024-01-14 04:00:00,96.66765583837847,3,11.175796233742856,81.12122332679306
2024-01-14 05:00:00,102.44045394334248,0,8.761085911848083,82.22424339724446
2024-01-14 06:00:00,109.52045732299474,14,10.72564321295177,69.97712869069079
2024-01-14 07:00:00,145.1253369148485,46,12.178918340079811,72.53402797187401
2024-01-14 08:00:00,118.51783794147802,21,9.772300085710782,78.66425623954838
2024-01-14 09:00:00,124.95140740894676,25,8.926206889704316,75.70339545168521
2024-01-14 10:00:00,155.8060611677834,32,5.878993448043909,80.578436095237
2024-01-14 11:00:00,122.07393632751837,14,7.660187956021221,84.13273357633989
2024-01-14 12:00:00,152.45896512752145,36,6.14719080153337,83.17608859247953
2024-01-14 13:00:00,133.77344857658144,15,4.3417581087152985,92.0468061709393
2024-01-14 14:00:00,172.1551390178098,33,1.1173327280856566,92.66478791432736
2024-01-14 15:00:00,162.26687290810173,24,2.572869789791392,84.91733236108064
2024-01-14 16:00:00,177.51318902658727,31,0.8127974652057861,86.96167225317886
2024-01-14 17:00:00,140.07575456390646,8,0.912114357759598,92.1223083316937
2024-01-14 18:00:00,142.27038034639259,16,2.7302467017061898,88.36897131164068
2024-01-14 19:00:00,155.5838760162188,25,0.0480918374043694,88.38249692254708
2024-01-14 20:00:00,130.57508621839668,7,-0.4033105415331557,88.48258927250858
2024-01-14 21:00:00,124.84366599018831,9,2.955314974983896,89.31251967033712
2024-01-14 22:00:00,108.22578936088276,4,3.0592168477148802,84.23473860334046
2024-01-14 23:00:00,109.24266023516931,0,3.6939335173119088,87.43106619414169
2024-01-15 00:00:00,124.69164130951286,0,4.243026140331629,79.66829457628
2024-01-15 01:00:00,111.82087307646326,10,8.377967168920673,89.47165863848312
2024-01-15 02:00:00,103.39722608826699,6,7.9384664055395,85.54382667352358
2024-01-15 03:00:00,112.13354993606882,18,8.337672595706348,81.81455863811038
2024-01-15 04:00:00,107.01069836603894,9,9.821209596794459,68.52174293905333
2024-01-15 05:00:00,105.23188623667548,5,9.88392234081607,77.968133972434
2024-01-15 06:00:00,106.27674717793668,10,9.114672580722827,81.88132494486133
2024-01-15 07:00:00,309.9651732714911,170,8.434601564577621,80.62869487594749
2024-01-15 08:00:00,287.88325599216,161,10.256771947251593,68.91497938555321
2024-01-15 09:00:00,283.79830346787173,160,8.900950740169389,74.91209659376176
2024-01-15 10:00:00,268.01800584410773,135,7.746689280026379,81.58267639833932
2024-01-15 11:00:00,275.3031194786521,135,7.03042979717864,81.10851019825542
2024-01-15 12:00:00,251.14440727526235,123,5.304699481669429,80.94811777022598
2024-01-15 13:00:00,254.77724119956747,102,2.973815366715612,95.0
2024-01-15 14:00:00,257.9319787241926,103,0.8447884222482238,85.86623013153985
2024-01-15 15:00:00,212.11804790676265,68,1.438744372929321,85.39048429099175
2024-01-15 16:00:00,229.47076929171763,77,0.8813743860466856,89.06017745600423
2024-01-15 17:00:00,228.4718885527907,57,0.7356009811701053,87.37977993344484
2024-01-15 18:00:00,212.91603011106463,59,-1.333258560289413,95.0
2024-01-15 19:00:00,190.78711416772646,60,1.486217130035603,92.67994335941296
