timestamp,energy_kwh,production_units,temperature_celsius,humidity_percent,unit_consumption
2024-01-02 13:00:00,230.2958202929399,82,4.035803292270474,79.68069752744401,2.8084856133285356
2024-01-02 14:00:00,198.58628781346857,77,3.6877014138781448,93.99574091306496,2.5790426988762154
2024-01-02 15:00:00,212.04419241935915,74,2.570526042689716,87.11655161826678,2.8654620597210694
2024-01-02 16:00:00,202.78882442211983,65,2.1516586061625596,88.6390853046171,3.119828068032613
2024-01-02 17:00:00,201.75548828403603,50,0.9275536280635368,92.80130808585284,4.035109765680721
2024-01-02 18:00:00,206.84108769726265,48,-0.1798498827639218,87.67555355454964,4.3091893270263055
2024-01-02 19:00:00,224.9370896815808,53,-0.569432290659624,94.7327492070071,4.244096031727939
2024-01-02 20:00:00,212.4608210495133,55,0.9386170984989204,89.9616069549095,3.86292401908206
2024-01-02 21:00:00,205.206380772436,65,3.359814032958078,87.68695593707683,3.1570212426528617
2024-01-02 22:00:00,114.3037511493317,0,3.080110554194431,94.63456584732936,3.1570212426528617
2024-01-02 23:00:00,149.6051337996933,19,2.845608408246667,90.3777206471919,7.873954410510174
2024-01-03 00:00:00,142.950682709676,8,4.7879085462305415,87.78177857677022,17.8688353387095
2024-01-03 01:00:00,137.9404380938896,15,5.076919832919505,72.62635686589644,9.196029206259308
2024-01-03 02:00:00,112.49576076805155,15,7.503768310543752,86.85523792331794,7.49971738453677
2024-01-03 03:00:00,124.69290374635264,26,7.780646202121503,73.07847409961686,4.795880913321255
2024-01-03 04:00:00,103.38085738509534,4,9.44571476449716,76.63759603727785,25.845214346273835
2024-01-03 05:00:00,90.51707264836362,13,9.435023954694737,81.22321102750658,6.962851742181817
2024-01-03 06:00:00,100.2653261698886,8,9.136947036722978,88.05430834092942,12.533165771236074
2024-01-03 07:00:00,267.00178046427925,145,10.876671040724618,80.63324130784929,1.8413915894088224
2024-01-03 08:00:00,252.22770296944336,147,11.402403718697894,83.64613533346598,1.715834714077846
2024-01-03 09:00:00,269.26440758876805,140,8.139725287544382,82.06371052536898,1.923317197062629
2024-01-03 10:00:00,241.941303893024,129,8.387500207665914,71.71547424205205,1.8755139836668528
2024-01-03 11:00:00,261.9857401677484,124,7.193127835840251,79.44230337488803,2.1127882271592613
2024-01-03 12:00:00,243.08236535671435,108,4.526264261037658,79.14710758639667,2.2507626421917997
2024-01-03 13:00:00,258.25110111016005,102,3.4152054863063728,79.36552397543058,2.531873540295687
2024-01-03 14:00:00,212.7121998492335,78,4.858613630423112,84.91899650863958,2.7270794852465836
2024-01-03 15:00:00,238.9814785677519,78,2.277024082535513,91.42073208790517,3.0638651098429732
2024-01-03 16:00:00,236.55007007558103,68,-0.4102802784964976,90.4712521252532,3.478677501111486
2024-01-03 17:00:00,209.11386694683657,62,1.3180229486166193,90.54450031059088,3.3728043055941384
2024-01-03 18:00:00,204.9784621344119,58,2.4435769443370488,82.61112032124491,3.53411141611055
2024-01-03 19:00:00,203.0788199384154,63,1.0294492110430251,94.31378707701975,3.2234733323558
2024-01-03 20:00:00,228.457027401942,73,1.1785492823251853,90.07225969283756,3.129548320574548
2024-01-03 21:00:00,228.58079761555388,78,1.6226354287662748,93.01189039259084,2.930523046353255
2024-01-03 22:00:00,106.6047580126752,12,3.8907789134264976,74.26008602848208,8.8837298343896
2024-01-03 23:00:00,154.2729070637444,8,4.7467208276322435,93.37989617143931,19.28411338296805
2024-01-04 00:00:00,121.62151313563284,4,6.627076999273405,85.0653095236087,30.40537828390821
2024-01-04 01:00:00,138.81727607256434,23,6.157294948098312,66.54868105635481,6.0355337422854065
2024-01-04 02:00:00,99.19732737682276,8,8.11896058406042,71.19136797163266,12.399665922102844
2024-01-04 03:00:00,113.83795597477524,12,7.585975987937944,85.51230726014245,9.48649633123127
2024-01-04 04:00:00,112.05362166563036,11,9.611065917498545,80.9945612109114,10.18669287869367
2024-01-04 05:00:00,105.6471692773308,10,8.399174100460353,77.94823625646228,10.56471692773308
2024-01-04 06:00:00,133.14432558745963,25,10.443592198527554,68.13073560214121,5.325773023498385
2024-01-04 07:00:00,275.68897157136524,170,10.536486322673737,65.92653239269022,1.6216998327727368
2024-01-04 08:00:00,284.6993878808064,166,9.979884447675024,86.34421802730272,1.7150565534988338
2024-01-04 09:00:00,296.9708301221746,170,9.560766552189238,81.67414204623118,1.7468872360127918
2024-01-04 10:00:00,302.6355608461329,154,7.9623411633365,82.08043670649323,1.9651659795203433
2024-01-04 11:00:00,265.74318063635224,148,7.0998542912338545,85.08703719490059,1.7955620313267042
2024-01-04 12:00:00,262.68795634992347,130,5.985682887161898,81.75646682819892,2.0206765873071038
2024-01-04 13:00:00,291.92769658418865,118,1.7510197951785929,85.84249391159189,2.4739635303744802
2024-01-04 14:00:00,238.37061514124576,108,4.607931659628074,95.0,2.207135325381905
2024-01-04 15:00:00,239.1727121586558,97,1.190846304256488,87.1213015758907,2.465698063491297
2024-01-04 16:00:00,238.1648096244146,91,0.3587007145394268,90.38551155259545,2.617195710158402
2024-01-04 17:00:00,241.6959999267003,89,-0.1292521452193517,88.73671493730139,2.715685392434835
2024-01-04 18:00:00,255.16776174935345,84,-0.4992109481725828,88.92694548373827,3.0377114493970647
2024-01-04 19:00:00,232.72663516525583,87,0.3347293099080192,87.68927619398805,2.6750187950029405
2024-01-04 20:00:00,245.21577177923385,95,1.4182568246568517,87.68219477648978,2.581218650307725
2024-01-04 21:00:00,261.95227771219646,107,1.843439631309606,91.11910635372236,2.448152128151369
2024-01-04 22:00:00,128.89474970753244,5,3.9074266313524033,90.50585987940256,25.77894994150649
2024-01-04 23:00:00,125.48039270416746,11,4.499725124551523,84.70953106907017,11.407308427651587
2024-01-05 00:00:00,110.92552045258212,14,5.565568478221213,80.46516851508588,7.923251460898723
2024-01-05 01:00:00,99.20797833914528,11,6.268728535264303,84.98856074571471,9.018907121740481
2024-01-05 02:00:00,143.16749741334047,17,7.445894593034926,68.40021214518843,8.42161749490238
2024-01-05 03:00:00,150.83681163908986,28,8.108509832067218,78.02319119953167,5.3870289871103525
2024-01-05 04:00:00,112.11726652481197,16,8.618628276848714,74.15479402183212,7.007329157800748
2024-01-05 05:00:00,122.59777635786698,32,9.973599247261902,78.22620029442788,3.831180511183343
2024-01-05 06:00:00,125.76041614280288,26,9.79698405923087,82.66600571446165,4.836939082415496
2024-01-05 07:00:00,312.29850937907605,197,10.062108518582075,74.96426378124285,1.585271621213584
2024-01-05 08:00:00,334.0624048516043,194,8.677594975168791,79.64888262114663,1.7219711590288882
2024-01-05 09:00:00,301.72366272100294,182,11.209869706365533,76.34916922048791,1.6578223226428732
2024-01-05 10:00:00,317.49097870677207,176,6.048085377522441,76.92493923719483,1.8039260153793868
2024-01-05 11:00:00,299.62768012961243,176,8.784638752883044,82.65349582375981,1.7024300007364344
2024-01-05 12:00:00,305.76548360968616,148,4.171581532084315,78.2801171544346,2.0659829973627444
2024-01-05 13:00:00,302.9137095551098,147,4.273617971874035,93.08948597930004,2.0606374799667333
2024-01-05 14:00:00,275.80052773738066,131,0.8153526116454246,92.20062344461736,2.1053475399800052
2024-01-05 15:00:00,274.96171975229436,127,2.3624926518236617,90.20267795721811,2.1650529114353887
2024-01-05 16:00:00,279.5084675856965,111,-1.0648141120676318,82.70566064041762,2.5180943025738425
2024-01-05 17:00:00,276.44502736140595,107,-0.6864389277194995,89.65736051370259,2.5835983865551957
2024-01-05 18:00:00,253.27808491143725,101,-1.2013772869881116,89.26216452078322,2.5077038110043293
2024-01-05 19:00:00,278.33162900564514,108,-0.8577437923261948,95.0,2.5771447130152327
2024-01-05 20:00:00,264.6174242386263,114,0.8478624033927001,95.0,2.3212054757774236
2024-01-05 21:00:00,263.41425822543863,125,2.974968742533166,95.0,2.107314065803509
2024-01-05 22:00:00,155.0340481991699,20,3.0688067723484984,93.4717258063912,7.751702409958495
2024-01-05 23:00:00,140.44324557205897,18,3.5405930666523844,83.42233279256682,7.802402531781054
2024-01-06 00:00:00,100.60517763391914,1,4.863563761645775,84.68670006248934,100.60517763391914
2024-01-06 01:00:00,122.72564934333224,12,6.596532231502835,84.92447473807786,10.227137445277686
2024-01-06 02:00:00,91.88354933588064,0,7.823779279772976,73.42347363890876,10.227137445277686
2024-01-06 03:00:00,119.26664901682804,6,9.851610091431091,76.4914850726447,19.877774836138006
2024-01-06 04:00:00,94.49610506803468,5,9.099063191837583,74.26164591620778,18.899221013606937
2024-01-06 05:00:00,101.69595225483928,0,9.82202421146352,78.66896952806704,18.899221013606937
2024-01-06 06:00:00,98.66854320383898,3,8.955606895083982,83.95100913804531,32.88951440127966
2024-01-06 07:00:00,132.71969701960342,34,10.245464163075775,85.53077206590812,3.903520500576571
2024-01-06 08:00:00,126.198672046068,25,10.190908787291528,76.82120979948246,5.04794688184272
2024-01-06 09:00:00,173.59191462004847,60,8.227052845407979,82.21151789495039,2.893198577000808
2024-01-06 10:00:00,154.64624825738207,42,9.161765998534063,78.83044800836191,3.682053529937668
2024-01-06 11:00:00,131.75678141848667,33,6.349950100267919,77.65256806036379,3.9926297399541415
2024-01-06 12:00:00,155.564453710677,29,3.8021027720723986,85.2283996776037,5.364291507264723
2024-01-06 13:00:00,192.25214476406825,42,3.850860286431723,87.91480330357686,4.577432018192101
2024-01-06 14:00:00,168.76921570609449,42,1.933487303013496,95.0,4.018314659668916
2024-01-06 15:00:00,162.04616356440962,28,1.1069060090264524,89.63138624260614,5.787362984443201
2024-01-06 16:00:00,164.89523870814284,22,0.0139677175229231,91.5227979129784,7.495238123097402
2024-01-06 17:00:00,175.55872035904284,28,0.895532076339111,95.0,6.269954298537244
2024-01-06 18:00:00,154.99755722148072,7,-0.7507689836202421,89.16412742769771,22.142508174497245
2024-01-06 19:00:00,185.630187312354,35,-0.4022968467271899,95.0,5.303719637495829
2024-01-06 20:00:00,150.26475369153837,18,1.6812687395118844,91.40986892697002,8.348041871752132
2024-01-06 21:00:00,141.55225773958253,9,1.688687833845945,85.74423383308239,15.728028637731391
2024-01-06 22:00:00,132.32974495016228,0,1.6479964674973016,80.17052535551048,15.728028637731391
2024-01-06 23:00:00,134.66905583720305,2,4.571818211754437,95.0,67.33452791860152
2024-01-07 00:00:00,128.95315036885356,0,5.558842482468179,84.3719987843367,67.33452791860152
2024-01-07 01:00:00,122.80659882960605,7,5.683787006183417,79.3822969754486,17.543799832800865
2024-01-07 02:00:00,91.06442807946664,0,7.324755364950658,83.42152087053287,17.543799832800865
2024-01-07 03:00:00,101.37533580399575,0,8.686685469569055,77.20658381280654,17.543799832800865
2024-01-07 04:00:00,73.88600952914763,0,10.595248977642727,72.46166337218607,17.543799832800865
2024-01-07 05:00:00,102.92195746594447,10,11.067638447320846,79.08180844302608,10.292195746594448
2024-01-07 06:00:00,96.18338837381609,7,9.896115750674428,72.03369187870592,13.740484053402298
2024-01-07 07:00:00,135.2127749832372,44,10.829635693980284,73.11322765918484,3.073017613255391
2024-01-07 08:00:00,136.56793257142843,42,9.45389819188376,80.14335777492178,3.2516174421768675
2024-01-07 09:00:00,111.8987936895065,20,8.591760654057165,73.87759549110827,5.594939684475325
2024-01-07 10:00:00,154.5550512488083,40,6.78037410019498,84.8244570153512,3.8638762812202074
2024-01-07 11:00:00,131.8895110796308,18,8.227114891527227,75.1541316596166,7.3271950599794895
2024-01-07 12:00:00,158.97439109818174,40,5.264732083174937,83.97403721940603,3.9743597774545436
2024-01-07 13:00:00,163.38581754691904,21,2.203651212536119,92.31590844132708,7.780277026043764
2024-01-07 14:00:00,162.70853177742876,19,0.841223373320559,90.6251110751244,8.563606935654144
2024-01-07 15:00:00,189.35983952773304,34,-0.6204501128157118,92.7195794270676,5.569407044933325
2024-01-07 16:00:00,159.78047253958616,13,-0.327788185782125,88.26090248628591,12.290805579968167
2024-01-07 17:00:00,145.91335683748966,14,1.2975775125543267,86.76413899285406,10.422382631249262
2024-01-07 18:00:00,162.11380122467665,19,0.1459198911765284,87.83817707845273,8.53230532761456
2024-01-07 19:00:00,156.4820422752298,14,0.4693986217471359,84.63652172738355,11.177288733944986
2024-01-07 20:00:00,139.10454665770504,1,1.0897928088240576,95.0,139.10454665770504
2024-01-07 21:00:00,164.71964882148347,20,1.1774899029931143,89.36709101921474,8.235982441074174
2024-01-07 22:00:00,120.6902972900188,0,2.4149741596868872,80.54105091331078,8.235982441074174
2024-01-07 23:00:00,122.66560200386604,6,2.7364291979746564,86.91106880875226,20.44426700064434
2024-01-08 00:00:00,107.85490514385008,8,6.0642555925452655,86.21740009455146,13.48186314298126
2024-01-08 01:00:00,107.89730305552908,9,4.400826460479632,82.64815507456376,11.98858922839212
2024-01-08 02:00:00,99.58694576868534,7,8.052605366110527,83.13839072114871,14.22670653838362
2024-01-08 03:00:00,102.38672086619938,7,7.166915979294171,76.71431301646857,14.626674409457054
2024-01-08 04:00:00,90.8291410269724,0,8.804860198548415,76.6721422255347,14.626674409457054
2024-01-08 05:00:00,114.892043153842,11,11.403525997271034,80.65318649260873,10.444731195803818
2024-01-08 06:00:00,100.15285621732876,19,11.50009879820132,73.72072246656035,5.271202958806777
2024-01-08 07:00:00,288.7689357261915,167,10.741712592241225,67.70552732803544,1.7291553037496497
2024-01-08 08:00:00,287.43812131105005,166,10.502208166993205,83.67223141461116,1.731554947656928
2024-01-08 09:00:00,261.21327229289983,150,9.5057540532771,80.18645098342083,1.7414218152859988
2024-01-08 10:00:00,270.8628020647312,141,6.904801876741536,73.59444595802205,1.9210127806009307
2024-01-08 11:00:00,268.35554953913726,129,5.876744088280123,82.85972237018603,2.0802755778227695
2024-01-08 12:00:00,249.87599276098808,115,4.621482773107802,84.32287037140911,2.172834719660766
2024-01-08 13:00:00,255.40874134817267,108,3.692271088092282,85.08540959652531,2.364895753223821
2024-01-08 14:00:00,222.79864608433903,85,2.7266938422165063,93.51823775305913,2.6211605421686945
2024-01-08 15:00:00,213.41128777273536,75,0.8383740373396618,91.92255896038291,2.845483836969805
2024-01-08 16:00:00,223.10952817867928,71,2.4383301645917888,92.45019528913896,3.142387720826469
2024-01-08 17:00:00,236.05684476021688,60,-0.2363029314909832,92.86996671494047,3.9342807460036147
2024-01-08 18:00:00,204.54147293675456,54,1.7197554507578483,90.59812156802975,3.787805054384344
2024-01-08 19:00:00,230.4214636813937,61,-0.708147224426998,91.12888678980843,3.7774010439572736
2024-01-08 20:00:00,211.4959402989157,63,1.7650957640030218,92.82660824288232,3.3570784174431068
2024-01-08 21:00:00,238.87025886550475,80,2.7720789899453093,83.12024581059133,2.9858782358188094
2024-01-08 22:00:00,133.57517356665332,0,1.51844367429663,95.0,2.9858782358188094
2024-01-08 23:00:00,131.1222646653301,5,1.9273990691406089,85.12556960379885,26.224452933066022
2024-01-09 00:00:00,153.685030190125,21,5.081864702396087,87.11629076825047,7.318334770958333
2024-01-09 01:00:00,84.91721275913443,0,6.056998154951467,80.94249951538909,7.318334770958333
2024-01-09 02:00:00,118.66822754807696,10,8.961189576484585,75.53312898198624,11.866822754807696
2024-01-09 03:00:00,116.16729879021013,15,9.018642304691978,79.46417723429484,7.744486586014008
2024-01-09 04:00:00,110.8891120968856,9,7.506992038082357,76.48619359125112,12.32101245520951
2024-01-09 05:00:00,110.23904211404307,15,9.58544976445012,80.2359454412208,7.349269474269538
2024-01-09 06:00:00,118.6511407887732,31,10.669922597018656,82.59583008452638,3.827456154476555
2024-01-09 07:00:00,286.81473889952713,150,8.940606180803012,85.64157893841258,1.912098259330181
2024-01-09 08:00:00,273.41736559474214,143,7.619043912665186,83.96770146819927,1.9120095496135814
2024-01-09 09:00:00,263.093814739436,136,9.42136452155726,82.66485638447556,1.9345133436723236
2024-01-09 10:00:00,211.86873686141615,111,7.463568279304098,74.63237698368762,1.9087273591118572
2024-01-09 11:00:00,242.502489164534,124,5.524372995162262,80.28187915545686,1.955665235197855
2024-01-09 12:00:00,246.40572332840577,100,5.115787112763019,80.9348045377516,2.464057233284058
2024-01-09 13:00:00,231.64874424726975,90,4.541310020683352,83.73498726272929,2.573874936080775
2024-01-09 14:00:00,212.4795692808699,78,5.027699704237592,84.6951815025477,2.7240970420624344
2024-01-09 15:00:00,222.92278679241824,70,0.9793368809157488,91.81160049343188,3.184611239891689
2024-01-09 16:00:00,223.89184972395088,62,-0.3091631728819655,86.01354402199016,3.611158866515337
2024-01-09 17:00:00,179.92556869592914,45,0.0027355662788994,95.0,3.9983459710206475
2024-01-09 18:00:00,202.26786084121667,51,-0.6510971661770354,91.37921128157836,3.96603648708268
2024-01-09 19:00:00,186.9930951423445,46,-1.5176576741312977,95.0,4.065067285703141
2024-01-09 20:00:00,214.1402753313074,50,-0.5327223415280098,88.9454409588814,4.282805506626148
2024-01-09 21:00:00,209.38935714822176,61,1.159676991188641,91.79137902342056,3.4326124122659305
2024-01-09 22:00:00,139.99579234855182,9,3.733233814251279,82.00742468338419,15.55508803872798
2024-01-09 23:00:00,128.05923000665354,9,4.304497868601512,90.30728487266217,14.228803334072616
2024-01-10 00:00:00,85.31369647876207,6,6.806807968676447,88.4289541154371,14.218949413127012
2024-01-10 01:00:00,104.5548995551314,9,7.897911602366849,71.53214855298606,11.617211061681267
2024-01-10 02:00:00,104.74942557087874,3,8.174944011572448,75.12466202752974,34.916475190292914
2024-01-10 03:00:00,124.51792861892407,25,8.24531816678934,71.65172489904933,4.980717144756963
2024-01-10 04:00:00,113.25323375555097,14,10.255886289303133,73.51110401759053,8.089516696825068
2024-01-10 05:00:00,114.79794103884385,15,9.377391096498735,76.40776190172345,7.653196069256256
2024-01-10 06:00:00,112.989376871678,17,10.201527788785851,75.81811737629505,6.646433933628118
2024-01-10 07:00:00,265.1045012149825,149,9.525345061536644,79.72191630229689,1.7792248403690103
2024-01-10 08:00:00,267.7946070008857,149,9.55119526845694,78.54173129070466,1.7972792416166827
2024-01-10 09:00:00,256.41890563174354,141,8.05217572913524,71.09730372835315,1.8185737988066917
2024-01-10 10:00:00,285.5993392709566,141,6.615613664085713,80.13119712411304,2.0255272288720327
2024-01-10 11:00:00,259.6724400484134,116,5.894534119314628,78.42718902064152,2.238555517658736
2024-01-10 12:00:00,230.8159534212938,99,5.594653694578728,78.11860436530475,2.3314742769827657
2024-01-10 13:00:00,238.34716035090403,88,1.362007654037733,85.99636303689657,2.7084904585330003
2024-01-10 14:00:00,213.49142544757711,79,1.9475994504416103,95.0,2.702423106931356
2024-01-10 15:00:00,220.73185543034916,69,0.5018852934562397,92.00100690309368,3.199012397541292
2024-01-10 16:00:00,230.92716662018276,67,1.0729434691608264,81.70917074545295,3.4466741286594442
2024-01-10 17:00:00,206.36417498792687,54,-0.6114986856531115,91.8886322278884,3.8215587960727198
2024-01-10 18:00:00,223.99746439811483,63,0.9781280179467612,81.25750141949945,3.5555153079065844
2024-01-10 19:00:00,209.47174302396945,54,0.2475673493359497,87.72110904977609,3.8791063522957305
2024-01-10 20:00:00,228.0506821533617,74,2.158383590769361,82.94807994655864,3.0817659750454283
2024-01-10 21:00:00,220.38637154577248,79,2.7894451596396346,87.61406677444499,2.7897009056426896
2024-01-10 22:00:00,138.69736395583809,8,3.701220615782757,92.53168305036618,17.33717049447976
2024-01-10 23:00:00,127.81052094914423,9,5.179537976376237,72.28636685184132,14.20116899434936
2024-01-11 00:00:00,122.24530389773506,13,5.969033340454667,84.05133419542135,9.403484915210388
2024-01-11 01:00:00,110.42902109037703,17,7.245701249536373,88.39003403390149,6.495824770022178
2024-01-11 02:00:00,137.81262336991782,33,7.649378020512409,85.32172833425106,4.176140102118722
2024-01-11 03:00:00,113.9109406600078,8,9.275155810720484,75.04105686262236,14.238867582500975
2024-01-11 04:00:00,102.01336753458828,15,10.8334973356989,85.50566370927417,6.800891168972552
2024-01-11 05:00:00,114.05533664115148,16,10.10711934042157,72.58318366941702,7.128458540071968
2024-01-11 06:00:00,87.67009477680439,0,10.133052379489268,79.90231023553073,7.128458540071968
2024-01-11 07:00:00,308.60865710362066,169,10.185254051633422,79.55926104064929,1.826086728423791
2024-01-11 08:00:00,300.63208254881715,159,9.407153286220824,85.65655797674201,1.890767814772435
2024-01-11 09:00:00,315.12662353030385,174,8.130971690016896,80.03356038528952,1.8110725490247348
2024-01-11 10:00:00,300.7090551199675,159,8.014077188439988,74.35033067355933,1.8912519189935062
2024-01-11 11:00:00,284.4919173141386,139,5.377202895735586,80.8539387144024,2.046704441108911
2024-01-11 12:00:00,245.7051027071024,128,7.354202194223173,80.40831346224999,1.9195711148992376
2024-01-11 13:00:00,283.6949219648114,125,3.2865932272167004,86.45523835913822,2.269559375718491
2024-01-11 14:00:00,251.86833693198463,101,1.5682143037649496,90.88345034339208,2.49374591021767
2024-01-11 15:00:00,262.90385913310126,93,-0.0139453181548072,89.22505716409768,2.82692321648496
2024-01-11 16:00:00,237.48069165943565,88,1.3824628893205186,93.69529503281552,2.698644223402678
2024-01-11 17:00:00,235.75893549608017,81,0.8815869469096121,95.0,2.9106041419269157
2024-01-11 18:00:00,220.45868217335695,82,0.4895014435371834,95.0,2.6885205143092312
2024-01-11 19:00:00,235.25308250084893,81,0.7537933689921794,95.0,2.904359043220357
2024-01-11 20:00:00,227.60173759023763,97,1.3290022711821816,86.06111000178183,2.3464096658787383
2024-01-11 21:00:00,238.41226233205376,100,2.7547994667729725,88.11759587902255,2.3841226233205375
2024-01-11 22:00:00,134.0301413772335,0,3.637440117462288,91.02367140073726,2.3841226233205375
2024-01-11 23:00:00,155.3063812817628,21,3.7593710914999634,94.27962632225147,7.395541965798229
2024-01-12 00:00:00,139.10316093017258,29,5.4085198277699265,89.67111256916145,4.796660721730089
2024-01-12 01:00:00,134.1095280189826,6,5.294444183664279,86.27404102586046,22.351588003163766
2024-01-12 02:00:00,116.56571140473802,5,7.981579513965862,86.4319555531678,23.313142280947606
2024-01-12 03:00:00,149.12833015924525,31,7.291970243557268,79.58222847265822,4.810591295459524
2024-01-12 04:00:00,112.43555275205772,16,7.13761348335962,77.05587347743537,7.027222047003607
2024-01-12 05:00:00,107.41690992658911,10,9.978290295443552,79.00624466122902,10.741690992658912
2024-01-12 06:00:00,101.10382385652854,0,9.229402684931214,73.96827781832883,10.741690992658912
2024-01-12 07:00:00,344.4513292602246,199,8.9733565256976,86.77418756076688,1.7309112023126865
2024-01-12 08:00:00,310.28302780673107,190,9.495223112991814,70.48517889328615,1.6330685674038476
2024-01-12 09:00:00,300.9931714062223,194,9.013551103664843,83.83921063706082,1.551511192815579
2024-01-12 10:00:00,331.9443356444328,184,7.967080410380694,76.40992966245345,1.8040453024153955
2024-01-12 11:00:00,280.3124402781359,157,8.11866382106824,84.11343943148626,1.7854295559116937
2024-01-12 12:00:00,296.9695233127834,151,5.5454626993252125,82.84734505374486,1.9666855848528702
2024-01-12 13:00:00,283.06187121360347,145,3.46154093758848,93.17574195519774,1.952150835955886
2024-01-12 14:00:00,247.24443976647387,120,2.178634859700051,82.35081036325677,2.0603703313872823
2024-01-12 15:00:00,263.01638571425326,131,2.337887635040562,87.33537015102979,2.0077586695744523
2024-01-12 16:00:00,261.7404786517411,115,1.918903925508907,87.54160658676992,2.276004162189053
2024-01-12 17:00:00,264.0753919748495,108,1.2761802585801627,89.53850486219588,2.4451425182856434
2024-01-12 18:00:00,253.2610076325571,104,0.8721511645750128,85.72207758747713,2.435201996466895
2024-01-12 19:00:00,283.69123152215155,107,-1.9380470455893943,90.89753867391454,2.6513199207677713
2024-01-12 20:00:00,261.72215741759055,111,1.8403596305995744,87.72830297430444,2.357857274032347
2024-01-12 21:00:00,285.684983967858,116,1.461031064179357,90.90217711557086,2.4628015859298102
2024-01-12 22:00:00,148.82578678963966,7,2.3790234426191126,87.44534188310719,21.26082668423424
2024-01-12 23:00:00,135.85385729007078,22,3.678941344059661,86.084416424937,6.175175331366853
2024-01-13 00:00:00,137.9899294115434,9,5.205280045289196,80.84238258202744,15.332214379060376
2024-01-13 01:00:00,109.97512050745873,0,5.889240420519633,81.82626473058878,15.332214379060376
2024-01-13 02:00:00,128.5525286470071,7,6.205225055003891,75.26649671581983,18.364646949572442
2024-01-13 03:00:00,96.86696355117633,0,9.534173424915585,76.5950260436324,18.364646949572442
2024-01-13 04:00:00,97.31285300954276,0,9.953869177452058,80.32343990759668,18.364646949572442
